n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
20000,100000.0,2000,500,msd,gaussian,44.269043499,20.087195846,,2.9802322387695312,0.873489902,16.610796421,0.1158584789999999,3.320044899999999,0.04049604600000123,0.11535502300000289,23.087012129,20.087195846
