timestamp,job_id,dataset,n,c,sketch,P,q,l,k,t_total,t_parallel_kernel,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,rel_error
20260122_011018,4146743,msd,20000,100000.0,gaussian,1,1,2000,500,57.412606007,37.459365432000006,1.246981271,33.950095797,0.09937801699999937,3.4003039330000036,0.009587684999999624,0.0981036909999986,18.473983712,nan
20260122_011155,4146743,msd,20000,100000.0,gaussian,4,2,2000,500,44.269043499,20.087195846,0.873489902,16.610796421,0.1158584789999999,3.320044899999999,0.04049604600000123,0.11535502300000289,23.087012129,nan
20260122_011322,4146743,msd,20000,100000.0,gaussian,9,3,2000,500,34.758666418,10.164236339,0.59572408,7.670350043000001,0.13695117700000026,2.276562197999999,0.08037292100000037,0.11406932299999895,23.728770605,nan
20260122_011441,4146743,msd,20000,100000.0,gaussian,16,4,2000,500,30.663274067,6.240714497,0.455706514,4.331795317999999,0.1571734410000003,1.7130032690000006,0.03874246899999978,0.12051741800000038,23.732890064000003,nan
20260122_011602,4146743,msd,20000,100000.0,gaussian,36,6,2000,500,27.968438676,3.5000000330000005,0.352877243,2.043034006,0.13799580600000017,1.2166139230000002,0.10235629800000012,0.12148823700000033,23.837683869,nan
20260122_011729,4146743,msd,20000,100000.0,gaussian,64,8,2000,500,27.436543138,2.562320151,0.25246594,1.2782228310000001,0.18131194900000014,1.0063615879999999,0.0964237830000001,0.11376827100000009,24.300109009,nan
