n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
40000,100000.0,2000,500,msd,gaussian,78.15265182,33.784601544000004,,11.920928955078125,1.1664425619999998,29.151119338,0.2412044239999993,4.3417079690000016,0.05056981300000274,0.23363331499999873,42.819624606000005,33.784601544000004
