n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,100000.0,2000,500,msd,gaussian,21.923567076,10.375536437,,0.7450580596923828,0.632037923,8.568606985,0.05784487499999891,1.7384953159999998,0.010589260999999794,0.050617859999999126,10.801442644000002,10.375536437
