n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
40000,100000.0,2000,500,msd,gaussian,51.747545836,7.392888145000001,,11.920928955078125,0.46397761499999995,4.958136022000001,0.35324832900000036,1.98524456,0.0962592339999997,0.23039617100000065,43.351840572,7.392888145000001
