n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,10000.0,3000,1000,msd,gaussian,38.815864068,1.98539883,,0.7450580596923828,0.19173164900000003,0.494702733,0.1382545249999999,1.135280626,0.21716094600000013,0.17429199800000017,36.111618797,1.98539883
