n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
20000,100000.0,2000,500,msd,gaussian,30.663274067,6.240714497,,2.9802322387695312,0.455706514,4.331795317999999,0.1571734410000003,1.7130032690000006,0.03874246899999978,0.12051741800000038,23.732890064000003,6.240714497
