n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,100.0,3000,1000,msd,gaussian,45.426473918,17.058995087000003,,0.7450580596923828,0.961901377,13.052429529,0.08359521200000053,3.9010200280000014,0.0219503180000018,0.07581222200000326,27.168228172,17.058995087000003
