n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,10000.0,3000,1000,msd,gaussian,38.943183981,2.418097476,,0.7450580596923828,0.235666702,0.756364927,0.10184674500000002,1.3366648269999999,0.223220977,0.0986295479999999,35.905497270000005,2.418097476
