n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,100000.0,2000,500,msd,gaussian,16.035753376,2.0009132339999995,,0.7450580596923828,0.21668574799999998,1.045527454,0.07388338800000005,0.833376312,0.04812607999999985,0.06318304600000024,13.628133022,2.0009132339999995
