n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,100.0,3000,1000,msd,gaussian,44.453686879,10.109231761000002,,0.7450580596923828,0.6597070220000001,6.195713352,0.09329864499999996,3.7037776090000003,0.11644215500000143,0.09479361300000022,33.31673261900001,10.109231761000002
