n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,100000.0,2000,500,msd,gaussian,15.180333465,1.2859605340000002,,0.7450580596923828,0.152356923,0.528298724,0.07082260500000004,0.6022286840000001,0.0846105210000001,0.06380406099999991,13.530077338,1.2859605340000002
