n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,10000.0,3000,1000,msd,gaussian,46.517214401,16.776059771000003,,0.7450580596923828,1.0470336480000002,12.786493697000001,0.08780249500000004,3.8784375980000014,0.023325981000002827,0.07878570699999798,28.447244691999998,16.776059771000003
