n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,100000.0,3000,1000,msd,gaussian,45.647434081,10.07589373,,0.7450580596923828,0.62899566,6.167495066,0.08982678400000044,3.6935519909999996,0.12501988900000072,0.10377800100000023,34.563262138,10.07589373
