n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,10000.0,3000,1000,msd,srht,47.849274702,10.234452893,,0.7450580596923828,2.0365412949999997,6.278550014,0.09354307799999972,3.7728274279999994,0.08953237300000083,0.10883308000000014,35.126818615000005,10.234452893
