n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
20000,100000.0,2000,500,msd,gaussian,27.968438676,3.5000000330000005,,2.9802322387695312,0.352877243,2.043034006,0.13799580600000017,1.2166139230000002,0.10235629800000012,0.12148823700000033,23.837683869,3.5000000330000005
