n,c,l,k,dataset,sketch_method,compute_time,rel_error,memory_gb
5000,100000.0,600,100,msd,srht,1.3500611782073975,1.1134153353596079e-06,0.1862645149230957
5000,100000.0,600,200,msd,srht,1.3500611782073975,2.3655056170978567e-07,0.1862645149230957
5000,100000.0,600,300,msd,srht,1.3500611782073975,1.3630596744020598e-07,0.1862645149230957
5000,100000.0,600,400,msd,srht,1.3500611782073975,1.071328051854632e-07,0.1862645149230957
5000,100000.0,600,500,msd,srht,1.3500611782073975,9.635158536220572e-08,0.1862645149230957
5000,100000.0,600,600,msd,srht,1.3500611782073975,9.243577578535835e-08,0.1862645149230957
5000,100000.0,600,700,msd,srht,1.3500611782073975,9.243577578535835e-08,0.1862645149230957
5000,100000.0,600,800,msd,srht,1.3500611782073975,9.243577578535835e-08,0.1862645149230957
5000,100000.0,600,900,msd,srht,1.3500611782073975,9.243577578535835e-08,0.1862645149230957
5000,100000.0,600,1000,msd,srht,1.3500611782073975,9.243577578535835e-08,0.1862645149230957
5000,100000.0,1000,100,msd,srht,2.858686923980713,1.095062684677615e-06,0.1862645149230957
5000,100000.0,1000,200,msd,srht,2.858686923980713,1.9951761881482096e-07,0.1862645149230957
5000,100000.0,1000,300,msd,srht,2.858686923980713,8.962674272582513e-08,0.1862645149230957
5000,100000.0,1000,400,msd,srht,2.858686923980713,5.422869603372898e-08,0.1862645149230957
5000,100000.0,1000,500,msd,srht,2.858686923980713,3.889074752066185e-08,0.1862645149230957
5000,100000.0,1000,600,msd,srht,2.858686923980713,3.139999505605561e-08,0.1862645149230957
5000,100000.0,1000,700,msd,srht,2.858686923980713,2.744963104986924e-08,0.1862645149230957
5000,100000.0,1000,800,msd,srht,2.858686923980713,2.5300504525172987e-08,0.1862645149230957
5000,100000.0,1000,900,msd,srht,2.858686923980713,2.4140911971268023e-08,0.1862645149230957
5000,100000.0,1000,1000,msd,srht,2.858686923980713,2.358638977526083e-08,0.1862645149230957
5000,100000.0,2000,100,msd,srht,10.543928384780884,1.0915075047847732e-06,0.1862645149230957
5000,100000.0,2000,200,msd,srht,10.543928384780884,1.9156588741473337e-07,0.1862645149230957
5000,100000.0,2000,300,msd,srht,10.543928384780884,7.897921437063175e-08,0.1862645149230957
5000,100000.0,2000,400,msd,srht,10.543928384780884,4.160305328524224e-08,0.1862645149230957
5000,100000.0,2000,500,msd,srht,10.543928384780884,2.4669773737705725e-08,0.1862645149230957
5000,100000.0,2000,600,msd,srht,10.543928384780884,1.5887754099496392e-08,0.1862645149230957
5000,100000.0,2000,700,msd,srht,10.543928384780884,1.0842555774788326e-08,0.1862645149230957
5000,100000.0,2000,800,msd,srht,10.543928384780884,7.782003380986532e-09,0.1862645149230957
5000,100000.0,2000,900,msd,srht,10.543928384780884,5.845367189306782e-09,0.1862645149230957
5000,100000.0,2000,1000,msd,srht,10.543928384780884,4.590267464812006e-09,0.1862645149230957
5000,100000.0,2500,100,msd,srht,17.41667413711548,1.091350930232512e-06,0.1862645149230957
5000,100000.0,2500,200,msd,srht,17.41667413711548,1.9117190893426164e-07,0.1862645149230957
5000,100000.0,2500,300,msd,srht,17.41667413711548,7.843728382584398e-08,0.1862645149230957
5000,100000.0,2500,400,msd,srht,17.41667413711548,4.0948231890894346e-08,0.1862645149230957
5000,100000.0,2500,500,msd,srht,17.41667413711548,2.392439287853816e-08,0.1862645149230957
5000,100000.0,2500,600,msd,srht,17.41667413711548,1.5066212414516665e-08,0.1862645149230957
5000,100000.0,2500,700,msd,srht,17.41667413711548,9.953798400405257e-09,0.1862645149230957
5000,100000.0,2500,800,msd,srht,17.41667413711548,6.832640133159519e-09,0.1862645149230957
5000,100000.0,2500,900,msd,srht,17.41667413711548,4.842085602841024e-09,0.1862645149230957
5000,100000.0,2500,1000,msd,srht,17.41667413711548,3.5386156414994708e-09,0.1862645149230957
5000,100000.0,3000,100,msd,srht,26.92589521408081,1.0913313338340713e-06,0.1862645149230957
5000,100000.0,3000,200,msd,srht,26.92589521408081,1.9112274541314983e-07,0.1862645149230957
5000,100000.0,3000,300,msd,srht,26.92589521408081,7.836625671093953e-08,0.1862645149230957
5000,100000.0,3000,400,msd,srht,26.92589521408081,4.08601488946898e-08,0.1862645149230957
5000,100000.0,3000,500,msd,srht,26.92589521408081,2.3821179901685207e-08,0.1862645149230957
5000,100000.0,3000,600,msd,srht,26.92589521408081,1.4949443407248974e-08,0.1862645149230957
5000,100000.0,3000,700,msd,srht,26.92589521408081,9.824677045271077e-09,0.1862645149230957
5000,100000.0,3000,800,msd,srht,26.92589521408081,6.692483072646085e-09,0.1862645149230957
5000,100000.0,3000,900,msd,srht,26.92589521408081,4.692326608888846e-09,0.1862645149230957
5000,100000.0,3000,1000,msd,srht,26.92589521408081,3.3800868462905452e-09,0.1862645149230957
