n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,100.0,3000,1000,msd,srht,41.171859408,5.428769362,,0.7450580596923828,0.893945765,2.740789155,0.12286499000000006,2.4521139859999996,0.11300123100000015,0.08989799999999981,34.526289071,5.428769362
