n,c,l,k,dataset,sketch_method,compute_time,parallel_time,rel_error,memory_gb,t_sketch,t_C_matmul,t_C_reduce,t_B_matmul,t_B_allreduce,t_C_gather,t_factorization,t_parallel_kernel
10000,100000.0,2000,500,msd,gaussian,15.202009488,1.02572586,,0.7450580596923828,0.125412785,0.324829429,0.09055362600000005,0.512330501,0.09801230400000005,0.0664834110000001,13.752871878999999,1.02572586
